t,mode,armed,roll,pitch,yaw,thrust_pct,z,tilt,policy_thrust_pct,vbat
40.408,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.432,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.455,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.475,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.500,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.525,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.545,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.567,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.592,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.613,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.636,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.660,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.685,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.707,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.732,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.754,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.775,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.798,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.822,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.842,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.863,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.888,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.909,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.934,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.959,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.984,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.009,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.029,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.054,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.075,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.100,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.125,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.150,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.171,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.192,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.217,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.242,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.267,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.291,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.316,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.341,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.364,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.389,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.414,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.439,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.461,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.481,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.505,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.530,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.555,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.580,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.605,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.630,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.655,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.678,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.703,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.724,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.749,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.771,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.793,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.816,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.837,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.858,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.883,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.907,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.928,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.949,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.973,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
41.998,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.021,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.046,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.066,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.091,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.115,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.140,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.163,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.187,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.208,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.233,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.258,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.283,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.308,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.332,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.355,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.377,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.397,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.422,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.445,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.470,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.492,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.517,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.537,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.562,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.587,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.608,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.633,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.658,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.683,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.708,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.733,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.758,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.783,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.807,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.828,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.853,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.877,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.899,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.924,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.949,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.974,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
42.995,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.020,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.043,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.066,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.091,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.116,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.141,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.163,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.183,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.204,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.227,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.252,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.274,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.299,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.324,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.349,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.374,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.399,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.424,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.449,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.474,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.495,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.516,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.541,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.566,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.591,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.616,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.641,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.666,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.691,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.716,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.739,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.764,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.789,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.810,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.834,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.859,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.883,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.907,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.932,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.957,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
43.982,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.007,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.032,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.054,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.075,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.100,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.120,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.144,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.167,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.192,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.217,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.242,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.262,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.287,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.309,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.329,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.351,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.375,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.395,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.416,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.437,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.460,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.485,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.510,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.535,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.560,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.585,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.610,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.633,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.657,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.682,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.707,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.728,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.750,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.774,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.797,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.822,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.843,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.868,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.893,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.918,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.941,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.963,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
44.984,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.008,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.033,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.055,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.080,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.105,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.129,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.154,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.179,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.204,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.226,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.247,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.272,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.293,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.317,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.340,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.363,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.385,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.406,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.431,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.452,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.474,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.499,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.524,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.547,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.572,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.595,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.620,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.645,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.670,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.692,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.713,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.738,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.760,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.784,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.808,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.833,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.858,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.879,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.904,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.928,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.949,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.971,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
45.994,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.016,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.041,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.062,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.083,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.108,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.133,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.157,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.182,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.207,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.230,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.255,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.277,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.299,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.320,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.343,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.368,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.393,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.418,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.441,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.466,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.491,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.511,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.536,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.558,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.583,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.608,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.630,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.655,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.676,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.701,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.725,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.750,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.775,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.796,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.818,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.841,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.866,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.890,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.915,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.940,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.965,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
46.991,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.016,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.041,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.066,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.091,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.115,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.141,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.165,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.190,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.215,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.240,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
